0 3209.4
1 3217.7
2 3232.6
3 3240.9
4 3255.8
5 3264.1
6 3279
7 3287.3
8 3303.2
9 3313
10 3328.9
11 3338.7
12 3354.6
13 3364.4
14 3380.3
15 3390.1
16 3406.6
17 3417.3
18 3433.8
19 3444.5
20 3461
21 3471.7
22 3488.2
23 3498.9
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
